id:ID(TAG_ID)|name:string|url:string|:LABEL
24|"Ástor_Piazzolla"|"http://dbpedia.org/resource/Ástor_Piazzolla"|Tag
25|"Néstor_Kirchner"|"http://dbpedia.org/resource/Néstor_Kirchner"|Tag
26|"Daniel_Barenboim"|"http://dbpedia.org/resource/Daniel_Barenboim"|Tag
27|"Juan_Martín_del_Potro"|"http://dbpedia.org/resource/Juan_Martín_del_Potro"|Tag
28|"Jonathan_Erlich"|"http://dbpedia.org/resource/Jonathan_Erlich"|Tag
29|"Guillermo_Vilas"|"http://dbpedia.org/resource/Guillermo_Vilas"|Tag
30|"Gabriela_Sabatini"|"http://dbpedia.org/resource/Gabriela_Sabatini"|Tag
31|"Lucas_Arnold_Ker"|"http://dbpedia.org/resource/Lucas_Arnold_Ker"|Tag
32|"Juan_Manuel_Fangio"|"http://dbpedia.org/resource/Juan_Manuel_Fangio"|Tag
33|"Cristina_Fernández_de_Kirchner"|"http://dbpedia.org/resource/Cristina_Fernández_de_Kirchner"|Tag
34|"Mariano_Zabaleta"|"http://dbpedia.org/resource/Mariano_Zabaleta"|Tag
35|"Pablo_Cuevas"|"http://dbpedia.org/resource/Pablo_Cuevas"|Tag
36|"Patricia_Tarabini"|"http://dbpedia.org/resource/Patricia_Tarabini"|Tag
37|"Guillermo_Coria"|"http://dbpedia.org/resource/Guillermo_Coria"|Tag
38|"Juan_Manuel_de_Rosas"|"http://dbpedia.org/resource/Juan_Manuel_de_Rosas"|Tag
39|"Carlos_Tévez"|"http://dbpedia.org/resource/Carlos_Tévez"|Tag
40|"Hernán_Crespo"|"http://dbpedia.org/resource/Hernán_Crespo"|Tag
41|"Eva_Perón"|"http://dbpedia.org/resource/Eva_Perón"|Tag
42|"Chris_de_Burgh"|"http://dbpedia.org/resource/Chris_de_Burgh"|Tag
43|"Carlos_Berlocq"|"http://dbpedia.org/resource/Carlos_Berlocq"|Tag
44|"Eduardo_Schwank"|"http://dbpedia.org/resource/Eduardo_Schwank"|Tag
45|"Horacio_Zeballos"|"http://dbpedia.org/resource/Horacio_Zeballos"|Tag
46|"Raúl_Alfonsín"|"http://dbpedia.org/resource/Raúl_Alfonsín"|Tag
47|"Brian_Dabul"|"http://dbpedia.org/resource/Brian_Dabul"|Tag
48|"Florencia_Labat"|"http://dbpedia.org/resource/Florencia_Labat"|Tag
49|"Javier_Frana"|"http://dbpedia.org/resource/Javier_Frana"|Tag
50|"Manuel_Belgrano"|"http://dbpedia.org/resource/Manuel_Belgrano"|Tag
51|"Gabriel_Batistuta"|"http://dbpedia.org/resource/Gabriel_Batistuta"|Tag
52|"Sergio_Roitman"|"http://dbpedia.org/resource/Sergio_Roitman"|Tag
53|"Mariano_Puerta"|"http://dbpedia.org/resource/Mariano_Puerta"|Tag
54|"Fernando_Meligeni"|"http://dbpedia.org/resource/Fernando_Meligeni"|Tag
55|"Alfredo_Di_Stéfano"|"http://dbpedia.org/resource/Alfredo_Di_Stéfano"|Tag
56|"Diego_Junqueira"|"http://dbpedia.org/resource/Diego_Junqueira"|Tag
57|"Martín_Vassallo_Argüello"|"http://dbpedia.org/resource/Martín_Vassallo_Argüello"|Tag
58|"John_Howard"|"http://dbpedia.org/resource/John_Howard"|Tag
59|"Rupert_Murdoch"|"http://dbpedia.org/resource/Rupert_Murdoch"|Tag
60|"Lleyton_Hewitt"|"http://dbpedia.org/resource/Lleyton_Hewitt"|Tag
61|"Kevin_Rudd"|"http://dbpedia.org/resource/Kevin_Rudd"|Tag
62|"Todd_Woodbridge"|"http://dbpedia.org/resource/Todd_Woodbridge"|Tag
63|"Robert_Menzies"|"http://dbpedia.org/resource/Robert_Menzies"|Tag
64|"Gough_Whitlam"|"http://dbpedia.org/resource/Gough_Whitlam"|Tag
65|"Nick_Cave"|"http://dbpedia.org/resource/Nick_Cave"|Tag
66|"Donald_Bradman"|"http://dbpedia.org/resource/Donald_Bradman"|Tag
67|"Errol_Flynn"|"http://dbpedia.org/resource/Errol_Flynn"|Tag
68|"Mark_Woodforde"|"http://dbpedia.org/resource/Mark_Woodforde"|Tag
69|"Bob_Hawke"|"http://dbpedia.org/resource/Bob_Hawke"|Tag
70|"Samantha_Stosur"|"http://dbpedia.org/resource/Samantha_Stosur"|Tag
71|"Cate_Blanchett"|"http://dbpedia.org/resource/Cate_Blanchett"|Tag
72|"Heath_Ledger"|"http://dbpedia.org/resource/Heath_Ledger"|Tag
73|"Shane_Warne"|"http://dbpedia.org/resource/Shane_Warne"|Tag
74|"Paul_Keating"|"http://dbpedia.org/resource/Paul_Keating"|Tag
75|"Jack_Brabham"|"http://dbpedia.org/resource/Jack_Brabham"|Tag
76|"Mark_Webber"|"http://dbpedia.org/resource/Mark_Webber"|Tag
77|"Malcolm_Fraser"|"http://dbpedia.org/resource/Malcolm_Fraser"|Tag
78|"Alicia_Molik"|"http://dbpedia.org/resource/Alicia_Molik"|Tag
79|"Dannii_Minogue"|"http://dbpedia.org/resource/Dannii_Minogue"|Tag
80|"Hugh_Jackman"|"http://dbpedia.org/resource/Hugh_Jackman"|Tag
81|"Patrick_Rafter"|"http://dbpedia.org/resource/Patrick_Rafter"|Tag
82|"Ricky_Ponting"|"http://dbpedia.org/resource/Ricky_Ponting"|Tag
83|"Geoffrey_Rush"|"http://dbpedia.org/resource/Geoffrey_Rush"|Tag
84|"Delta_Goodrem"|"http://dbpedia.org/resource/Delta_Goodrem"|Tag
85|"Rod_Laver"|"http://dbpedia.org/resource/Rod_Laver"|Tag
86|"Sandon_Stolle"|"http://dbpedia.org/resource/Sandon_Stolle"|Tag
87|"Baz_Luhrmann"|"http://dbpedia.org/resource/Baz_Luhrmann"|Tag
88|"Nicole_Pratt"|"http://dbpedia.org/resource/Nicole_Pratt"|Tag
89|"Jason_Donovan"|"http://dbpedia.org/resource/Jason_Donovan"|Tag
90|"Rolf_Harris"|"http://dbpedia.org/resource/Rolf_Harris"|Tag
91|"Greg_Norman"|"http://dbpedia.org/resource/Greg_Norman"|Tag
92|"Peter_Brock"|"http://dbpedia.org/resource/Peter_Brock"|Tag
93|"Jordan_Kerr"|"http://dbpedia.org/resource/Jordan_Kerr"|Tag
94|"John_Curtin"|"http://dbpedia.org/resource/John_Curtin"|Tag
95|"Jason_Stoltenberg"|"http://dbpedia.org/resource/Jason_Stoltenberg"|Tag
96|"Margaret_Court"|"http://dbpedia.org/resource/Margaret_Court"|Tag
97|"Wendy_Turnbull"|"http://dbpedia.org/resource/Wendy_Turnbull"|Tag
98|"Casey_Stoner"|"http://dbpedia.org/resource/Casey_Stoner"|Tag
99|"Adam_Gilchrist"|"http://dbpedia.org/resource/Adam_Gilchrist"|Tag
100|"Scott_Dixon"|"http://dbpedia.org/resource/Scott_Dixon"|Tag
101|"Roy_Emerson"|"http://dbpedia.org/resource/Roy_Emerson"|Tag
102|"Glenn_McGrath"|"http://dbpedia.org/resource/Glenn_McGrath"|Tag
103|"Rick_Springfield"|"http://dbpedia.org/resource/Rick_Springfield"|Tag
104|"Peter_Weir"|"http://dbpedia.org/resource/Peter_Weir"|Tag
105|"Nellie_Melba"|"http://dbpedia.org/resource/Nellie_Melba"|Tag
106|"Steve_Irwin"|"http://dbpedia.org/resource/Steve_Irwin"|Tag
107|"Alex_George"|"http://dbpedia.org/resource/Alex_George"|Tag
108|"Evonne_Goolagong"|"http://dbpedia.org/resource/Evonne_Goolagong"|Tag
109|"Mark_Edmondson"|"http://dbpedia.org/resource/Mark_Edmondson"|Tag
110|"Toni_Collette"|"http://dbpedia.org/resource/Toni_Collette"|Tag
111|"Germaine_Greer"|"http://dbpedia.org/resource/Germaine_Greer"|Tag
112|"Ben_Chifley"|"http://dbpedia.org/resource/Ben_Chifley"|Tag
113|"Jeff_Kennett"|"http://dbpedia.org/resource/Jeff_Kennett"|Tag
114|"Percy_Grainger"|"http://dbpedia.org/resource/Percy_Grainger"|Tag
115|"Nicole_Bradtke"|"http://dbpedia.org/resource/Nicole_Bradtke"|Tag
116|"Steve_Waugh"|"http://dbpedia.org/resource/Steve_Waugh"|Tag
117|"Michael_Doohan"|"http://dbpedia.org/resource/Michael_Doohan"|Tag
118|"Joseph_Lyons"|"http://dbpedia.org/resource/Joseph_Lyons"|Tag
119|"Peter_Singer"|"http://dbpedia.org/resource/Peter_Singer"|Tag
120|"John_Forrest"|"http://dbpedia.org/resource/John_Forrest"|Tag
121|"Richard_Fromberg"|"http://dbpedia.org/resource/Richard_Fromberg"|Tag
122|"Barry_Humphries"|"http://dbpedia.org/resource/Barry_Humphries"|Tag
123|"Matthew_Hayden"|"http://dbpedia.org/resource/Matthew_Hayden"|Tag
124|"Bob_Hewitt"|"http://dbpedia.org/resource/Bob_Hewitt"|Tag
125|"Harold_Holt"|"http://dbpedia.org/resource/Harold_Holt"|Tag
126|"Cadel_Evans"|"http://dbpedia.org/resource/Cadel_Evans"|Tag
127|"Alexander_Downer"|"http://dbpedia.org/resource/Alexander_Downer"|Tag
128|"Tony_Roche"|"http://dbpedia.org/resource/Tony_Roche"|Tag
129|"Kim_Beazley"|"http://dbpedia.org/resource/Kim_Beazley"|Tag
130|"Bob_Carr"|"http://dbpedia.org/resource/Bob_Carr"|Tag
131|"Alfred_Deakin"|"http://dbpedia.org/resource/Alfred_Deakin"|Tag
132|"Judy_Davis"|"http://dbpedia.org/resource/Judy_Davis"|Tag
133|"James_Scullin"|"http://dbpedia.org/resource/James_Scullin"|Tag
134|"Ashley_Fisher"|"http://dbpedia.org/resource/Ashley_Fisher"|Tag
135|"Brett_Lee"|"http://dbpedia.org/resource/Brett_Lee"|Tag
136|"Darren_Cahill"|"http://dbpedia.org/resource/Darren_Cahill"|Tag
137|"Banjo_Paterson"|"http://dbpedia.org/resource/Banjo_Paterson"|Tag
138|"Adolf_Hitler"|"http://dbpedia.org/resource/Adolf_Hitler"|Tag
139|"Wolfgang_Amadeus_Mozart"|"http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart"|Tag
140|"Arnold_Schwarzenegger"|"http://dbpedia.org/resource/Arnold_Schwarzenegger"|Tag
141|"Franz_Liszt"|"http://dbpedia.org/resource/Franz_Liszt"|Tag
142|"Joseph_Haydn"|"http://dbpedia.org/resource/Joseph_Haydn"|Tag
143|"Franz_Schubert"|"http://dbpedia.org/resource/Franz_Schubert"|Tag
144|"Franz_Joseph_I_of_Austria"|"http://dbpedia.org/resource/Franz_Joseph_I_of_Austria"|Tag
145|"Maria_Theresa"|"http://dbpedia.org/resource/Maria_Theresa"|Tag
146|"Arnold_Schoenberg"|"http://dbpedia.org/resource/Arnold_Schoenberg"|Tag
147|"Maximilian_I,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Maximilian_I,_Holy_Roman_Emperor"|Tag
148|"Ludwig_Wittgenstein"|"http://dbpedia.org/resource/Ludwig_Wittgenstein"|Tag
149|"Charles_VI,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Charles_VI,_Holy_Roman_Emperor"|Tag
150|"Johann_Strauss_II"|"http://dbpedia.org/resource/Johann_Strauss_II"|Tag
151|"Jürgen_Melzer"|"http://dbpedia.org/resource/Jürgen_Melzer"|Tag
152|"Leopold_I,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Leopold_I,_Holy_Roman_Emperor"|Tag
153|"Fritz_Lang"|"http://dbpedia.org/resource/Fritz_Lang"|Tag
154|"Friedrich_Hayek"|"http://dbpedia.org/resource/Friedrich_Hayek"|Tag
155|"Alban_Berg"|"http://dbpedia.org/resource/Alban_Berg"|Tag
156|"Karl_Popper"|"http://dbpedia.org/resource/Karl_Popper"|Tag
157|"Herbert_von_Karajan"|"http://dbpedia.org/resource/Herbert_von_Karajan"|Tag
158|"Anton_Bruckner"|"http://dbpedia.org/resource/Anton_Bruckner"|Tag
159|"Ferdinand_II,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Ferdinand_II,_Holy_Roman_Emperor"|Tag
160|"Leopold_II,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Leopold_II,_Holy_Roman_Emperor"|Tag
161|"Thomas_Muster"|"http://dbpedia.org/resource/Thomas_Muster"|Tag
162|"Rudolf_II,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Rudolf_II,_Holy_Roman_Emperor"|Tag
163|"Maximilian_I_of_Mexico"|"http://dbpedia.org/resource/Maximilian_I_of_Mexico"|Tag
164|"Niki_Lauda"|"http://dbpedia.org/resource/Niki_Lauda"|Tag
165|"Julian_Knowle"|"http://dbpedia.org/resource/Julian_Knowle"|Tag
166|"Stefan_Koubek"|"http://dbpedia.org/resource/Stefan_Koubek"|Tag
167|"Otto_Preminger"|"http://dbpedia.org/resource/Otto_Preminger"|Tag
168|"Archduke_Franz_Ferdinand_of_Austria"|"http://dbpedia.org/resource/Archduke_Franz_Ferdinand_of_Austria"|Tag
169|"Anton_Webern"|"http://dbpedia.org/resource/Anton_Webern"|Tag
170|"Frederick_III,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Frederick_III,_Holy_Roman_Emperor"|Tag
171|"Gerhard_Berger"|"http://dbpedia.org/resource/Gerhard_Berger"|Tag
172|"Barbara_Schett"|"http://dbpedia.org/resource/Barbara_Schett"|Tag
173|"Charles_I_of_Austria"|"http://dbpedia.org/resource/Charles_I_of_Austria"|Tag
174|"Erwin_Schrödinger"|"http://dbpedia.org/resource/Erwin_Schrödinger"|Tag
175|"Maximilian_II,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Maximilian_II,_Holy_Roman_Emperor"|Tag
176|"Ferdinand_III,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Ferdinand_III,_Holy_Roman_Emperor"|Tag
177|"Max_Steiner"|"http://dbpedia.org/resource/Max_Steiner"|Tag
178|"Alexander_Peya"|"http://dbpedia.org/resource/Alexander_Peya"|Tag
179|"Karl_Wendlinger"|"http://dbpedia.org/resource/Karl_Wendlinger"|Tag
180|"Joe_Zawinul"|"http://dbpedia.org/resource/Joe_Zawinul"|Tag
181|"Otto_of_Greece"|"http://dbpedia.org/resource/Otto_of_Greece"|Tag
182|"Martin_Buber"|"http://dbpedia.org/resource/Martin_Buber"|Tag
183|"Maria_Carolina_of_Austria"|"http://dbpedia.org/resource/Maria_Carolina_of_Austria"|Tag
184|"Oliver_Marach"|"http://dbpedia.org/resource/Oliver_Marach"|Tag
185|"Max_Reinhardt"|"http://dbpedia.org/resource/Max_Reinhardt"|Tag
186|"Sybille_Bammer"|"http://dbpedia.org/resource/Sybille_Bammer"|Tag
187|"Felix_Frankfurter"|"http://dbpedia.org/resource/Felix_Frankfurter"|Tag
188|"Joseph_I,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Joseph_I,_Holy_Roman_Emperor"|Tag
189|"Alexander_Wurz"|"http://dbpedia.org/resource/Alexander_Wurz"|Tag
190|"Maximilian_Schell"|"http://dbpedia.org/resource/Maximilian_Schell"|Tag
191|"Erich_von_Stroheim"|"http://dbpedia.org/resource/Erich_von_Stroheim"|Tag
192|"Wolfgang_Pauli"|"http://dbpedia.org/resource/Wolfgang_Pauli"|Tag
193|"Garry_Kasparov"|"http://dbpedia.org/resource/Garry_Kasparov"|Tag
194|"Mstislav_Rostropovich"|"http://dbpedia.org/resource/Mstislav_Rostropovich"|Tag
195|"Ilham_Aliyev"|"http://dbpedia.org/resource/Ilham_Aliyev"|Tag
196|"Max_Mirnyi"|"http://dbpedia.org/resource/Max_Mirnyi"|Tag
197|"Natasha_Zvereva"|"http://dbpedia.org/resource/Natasha_Zvereva"|Tag
198|"Marc_Chagall"|"http://dbpedia.org/resource/Marc_Chagall"|Tag
199|"Menachem_Begin"|"http://dbpedia.org/resource/Menachem_Begin"|Tag
200|"Victoria_Azarenka"|"http://dbpedia.org/resource/Victoria_Azarenka"|Tag
201|"Louis_B._Mayer"|"http://dbpedia.org/resource/Louis_B._Mayer"|Tag
202|"Olga_Govortsova"|"http://dbpedia.org/resource/Olga_Govortsova"|Tag
203|"Tatiana_Poutchek"|"http://dbpedia.org/resource/Tatiana_Poutchek"|Tag
204|"Tadeusz_Kościuszko"|"http://dbpedia.org/resource/Tadeusz_Kościuszko"|Tag
205|"Charles_V,_Holy_Roman_Emperor"|"http://dbpedia.org/resource/Charles_V,_Holy_Roman_Emperor"|Tag
206|"Charlemagne"|"http://dbpedia.org/resource/Charlemagne"|Tag
207|"Audrey_Hepburn"|"http://dbpedia.org/resource/Audrey_Hepburn"|Tag
208|"Kim_Clijsters"|"http://dbpedia.org/resource/Kim_Clijsters"|Tag
209|"John_of_Gaunt,_1st_Duke_of_Lancaster"|"http://dbpedia.org/resource/John_of_Gaunt,_1st_Duke_of_Lancaster"|Tag
210|"Olivier_Rochus"|"http://dbpedia.org/resource/Olivier_Rochus"|Tag
211|"Justine_Henin"|"http://dbpedia.org/resource/Justine_Henin"|Tag
212|"Anthony_van_Dyck"|"http://dbpedia.org/resource/Anthony_van_Dyck"|Tag
213|"Xavier_Malisse"|"http://dbpedia.org/resource/Xavier_Malisse"|Tag
214|"Django_Reinhardt"|"http://dbpedia.org/resource/Django_Reinhardt"|Tag
215|"Leopold_II_of_Belgium"|"http://dbpedia.org/resource/Leopold_II_of_Belgium"|Tag
216|"Jean-Claude_Van_Damme"|"http://dbpedia.org/resource/Jean-Claude_Van_Damme"|Tag
217|"Jacky_Ickx"|"http://dbpedia.org/resource/Jacky_Ickx"|Tag
218|"Jacques_Brel"|"http://dbpedia.org/resource/Jacques_Brel"|Tag
219|"César_Franck"|"http://dbpedia.org/resource/César_Franck"|Tag
220|"Christophe_Rochus"|"http://dbpedia.org/resource/Christophe_Rochus"|Tag
221|"Philip_I_of_Castile"|"http://dbpedia.org/resource/Philip_I_of_Castile"|Tag
222|"Albert_I_of_Belgium"|"http://dbpedia.org/resource/Albert_I_of_Belgium"|Tag
223|"Hergé"|"http://dbpedia.org/resource/Hergé"|Tag
224|"Thierry_Boutsen"|"http://dbpedia.org/resource/Thierry_Boutsen"|Tag
225|"Charles_Martel"|"http://dbpedia.org/resource/Charles_Martel"|Tag
226|"Claude_Lévi-Strauss"|"http://dbpedia.org/resource/Claude_Lévi-Strauss"|Tag
227|"René_Magritte"|"http://dbpedia.org/resource/René_Magritte"|Tag
228|"Eddy_Merckx"|"http://dbpedia.org/resource/Eddy_Merckx"|Tag
229|"Sabine_Appelmans"|"http://dbpedia.org/resource/Sabine_Appelmans"|Tag
230|"Maurice_Maeterlinck"|"http://dbpedia.org/resource/Maurice_Maeterlinck"|Tag
231|"Els_Callens"|"http://dbpedia.org/resource/Els_Callens"|Tag
232|"Yanina_Wickmayer"|"http://dbpedia.org/resource/Yanina_Wickmayer"|Tag
233|"Dominique_Monami"|"http://dbpedia.org/resource/Dominique_Monami"|Tag
234|"Kristof_Vliegen"|"http://dbpedia.org/resource/Kristof_Vliegen"|Tag
235|"Jan_van_Eyck"|"http://dbpedia.org/resource/Jan_van_Eyck"|Tag
236|"Toots_Thielemans"|"http://dbpedia.org/resource/Toots_Thielemans"|Tag
237|"Dick_Norman"|"http://dbpedia.org/resource/Dick_Norman"|Tag
238|"Leopold_III_of_Belgium"|"http://dbpedia.org/resource/Leopold_III_of_Belgium"|Tag
239|"William_III_of_the_Netherlands"|"http://dbpedia.org/resource/William_III_of_the_Netherlands"|Tag
240|"Steve_Darcis"|"http://dbpedia.org/resource/Steve_Darcis"|Tag
241|"Orlande_de_Lassus"|"http://dbpedia.org/resource/Orlande_de_Lassus"|Tag
242|"Georges_Simenon"|"http://dbpedia.org/resource/Georges_Simenon"|Tag
243|"Evo_Morales"|"http://dbpedia.org/resource/Evo_Morales"|Tag
244|"Ivan_Ljubičić"|"http://dbpedia.org/resource/Ivan_Ljubičić"|Tag
245|"Marin_Čilić"|"http://dbpedia.org/resource/Marin_Čilić"|Tag
246|"Pelé"|"http://dbpedia.org/resource/Pelé"|Tag
247|"Luiz_Inácio_Lula_da_Silva"|"http://dbpedia.org/resource/Luiz_Inácio_Lula_da_Silva"|Tag
248|"Ronaldo"|"http://dbpedia.org/resource/Ronaldo"|Tag
249|"Gustavo_Kuerten"|"http://dbpedia.org/resource/Gustavo_Kuerten"|Tag
250|"Ronaldinho"|"http://dbpedia.org/resource/Ronaldinho"|Tag
251|"André_Sá"|"http://dbpedia.org/resource/André_Sá"|Tag
252|"Pedro_II_of_Brazil"|"http://dbpedia.org/resource/Pedro_II_of_Brazil"|Tag
253|"Sérgio_Mendes"|"http://dbpedia.org/resource/Sérgio_Mendes"|Tag
254|"Getúlio_Vargas"|"http://dbpedia.org/resource/Getúlio_Vargas"|Tag
255|"Paulinho_da_Costa"|"http://dbpedia.org/resource/Paulinho_da_Costa"|Tag
256|"Caetano_Veloso"|"http://dbpedia.org/resource/Caetano_Veloso"|Tag
257|"Heitor_Villa-Lobos"|"http://dbpedia.org/resource/Heitor_Villa-Lobos"|Tag
258|"Kaká"|"http://dbpedia.org/resource/Kaká"|Tag
259|"Gilberto_Gil"|"http://dbpedia.org/resource/Gilberto_Gil"|Tag
260|"Maria_II_of_Portugal"|"http://dbpedia.org/resource/Maria_II_of_Portugal"|Tag
261|"Tony_Kanaan"|"http://dbpedia.org/resource/Tony_Kanaan"|Tag
262|"Marcelo_Melo"|"http://dbpedia.org/resource/Marcelo_Melo"|Tag
263|"Romário"|"http://dbpedia.org/resource/Romário"|Tag
264|"Marcos_Daniel"|"http://dbpedia.org/resource/Marcos_Daniel"|Tag
265|"Marc-Kevin_Goellner"|"http://dbpedia.org/resource/Marc-Kevin_Goellner"|Tag
266|"Vinicius_de_Moraes"|"http://dbpedia.org/resource/Vinicius_de_Moraes"|Tag
267|"Robinho"|"http://dbpedia.org/resource/Robinho"|Tag
268|"Magdalena_Maleeva"|"http://dbpedia.org/resource/Magdalena_Maleeva"|Tag
269|"Aurelian"|"http://dbpedia.org/resource/Aurelian"|Tag
270|"Belisarius"|"http://dbpedia.org/resource/Belisarius"|Tag
271|"Manuela_Maleeva"|"http://dbpedia.org/resource/Manuela_Maleeva"|Tag
272|"Dimitar_Berbatov"|"http://dbpedia.org/resource/Dimitar_Berbatov"|Tag
273|"Aung_San_Suu_Kyi"|"http://dbpedia.org/resource/Aung_San_Suu_Kyi"|Tag
274|"Nick_Drake"|"http://dbpedia.org/resource/Nick_Drake"|Tag
275|"Norodom_Sihanouk"|"http://dbpedia.org/resource/Norodom_Sihanouk"|Tag
276|"Patricia_Hy-Boulais"|"http://dbpedia.org/resource/Patricia_Hy-Boulais"|Tag
277|"Celine_Dion"|"http://dbpedia.org/resource/Celine_Dion"|Tag
278|"Neil_Young"|"http://dbpedia.org/resource/Neil_Young"|Tag
279|"Bryan_Adams"|"http://dbpedia.org/resource/Bryan_Adams"|Tag
280|"Stephen_Harper"|"http://dbpedia.org/resource/Stephen_Harper"|Tag
281|"Joni_Mitchell"|"http://dbpedia.org/resource/Joni_Mitchell"|Tag
282|"Pierre_Trudeau"|"http://dbpedia.org/resource/Pierre_Trudeau"|Tag
283|"Leonard_Cohen"|"http://dbpedia.org/resource/Leonard_Cohen"|Tag
284|"Avril_Lavigne"|"http://dbpedia.org/resource/Avril_Lavigne"|Tag
285|"Nelly_Furtado"|"http://dbpedia.org/resource/Nelly_Furtado"|Tag
286|"Alanis_Morissette"|"http://dbpedia.org/resource/Alanis_Morissette"|Tag
287|"William_Shatner"|"http://dbpedia.org/resource/William_Shatner"|Tag
288|"Jean_Chrétien"|"http://dbpedia.org/resource/Jean_Chrétien"|Tag
289|"Wayne_Gretzky"|"http://dbpedia.org/resource/Wayne_Gretzky"|Tag
290|"Brian_Mulroney"|"http://dbpedia.org/resource/Brian_Mulroney"|Tag
291|"Shania_Twain"|"http://dbpedia.org/resource/Shania_Twain"|Tag
292|"Paul_Martin"|"http://dbpedia.org/resource/Paul_Martin"|Tag
293|"James_Cameron"|"http://dbpedia.org/resource/James_Cameron"|Tag
294|"William_Lyon_Mackenzie_King"|"http://dbpedia.org/resource/William_Lyon_Mackenzie_King"|Tag
295|"Jim_Carrey"|"http://dbpedia.org/resource/Jim_Carrey"|Tag
296|"David_Foster"|"http://dbpedia.org/resource/David_Foster"|Tag
297|"Sarah_McLachlan"|"http://dbpedia.org/resource/Sarah_McLachlan"|Tag
298|"Michael_Bublé"|"http://dbpedia.org/resource/Michael_Bublé"|Tag
299|"Oscar_Peterson"|"http://dbpedia.org/resource/Oscar_Peterson"|Tag
300|"Justin_Bieber"|"http://dbpedia.org/resource/Justin_Bieber"|Tag
301|"Dan_Aykroyd"|"http://dbpedia.org/resource/Dan_Aykroyd"|Tag
302|"Anne_Murray"|"http://dbpedia.org/resource/Anne_Murray"|Tag
303|"Mary_Pickford"|"http://dbpedia.org/resource/Mary_Pickford"|Tag
304|"Paul_Anka"|"http://dbpedia.org/resource/Paul_Anka"|Tag
305|"Wilfrid_Laurier"|"http://dbpedia.org/resource/Wilfrid_Laurier"|Tag
306|"Margaret_Atwood"|"http://dbpedia.org/resource/Margaret_Atwood"|Tag
307|"John_Diefenbaker"|"http://dbpedia.org/resource/John_Diefenbaker"|Tag
308|"Donald_Sutherland"|"http://dbpedia.org/resource/Donald_Sutherland"|Tag
309|"Chris_Benoit"|"http://dbpedia.org/resource/Chris_Benoit"|Tag
310|"K.d._lang"|"http://dbpedia.org/resource/K.d._lang"|Tag
311|"Michael_J._Fox"|"http://dbpedia.org/resource/Michael_J._Fox"|Tag
312|"Jacques_Villeneuve"|"http://dbpedia.org/resource/Jacques_Villeneuve"|Tag
313|"Leslie_Nielsen"|"http://dbpedia.org/resource/Leslie_Nielsen"|Tag
314|"Gordon_Lightfoot"|"http://dbpedia.org/resource/Gordon_Lightfoot"|Tag
